"","Date","rain_snowmelt","modeled_flow","baseflow","OverlandFlow","ShallowInterflow","totQ","deltaP","Pe","Se","Ia","SoilWater","quickflow_combined","impervRunoff","excess","Tmax","Tmin","ET","MaxWetClass"
"398",2010-05-24,0,0.723448191948532,0.723448191948532,0,0,0,-3.15,0,126.261176312904,6.31305881564522,242.787338048622,0,0,0,24.44,12.78,2.9445405601188,0
"399",2010-05-25,0,0.651103372753678,0.651103372753678,0,0,0,-3.2,0,135.389252049273,6.76946260246363,239.832184640222,0,0,0,26.11,12.78,2.95515340839954,0
"400",2010-05-26,0,0.585993035478311,0.585993035478311,0,0,0,-3.25,0,144.550227615311,7.22751138076556,236.867671513189,0,0,0,29.44,12.22,2.96451312703328,0
"401",2010-05-27,0,0.52739373193048,0.52739373193048,0,0,0,-3.3,0,153.740218309114,7.68701091545572,233.895041766013,0,0,0,30.56,13.89,2.97262974717564,0
"402",2010-05-28,0,0.474654358737432,0.474654358737432,0,0,0,-3.35,0,162.955370525359,8.14776852626794,230.915527644572,0,0,0,30,13.33,2.97951412144141,0
"403",2010-05-29,0.508,0.427188922863688,0.427188922863688,0,0,0,-2.892,0,172.191864301827,8.60959321509136,228.37390597714,0,0,0,27.22,13.33,2.54162166743224,0
"404",2010-05-30,0,0.38447003057732,0.38447003057732,0,0,0,-3.45,0,180.070891470867,9.00354457354335,225.37845457462,0,0,0,26.67,10,2.99545140251925,0
"405",2010-05-31,0,0.346023027519588,0.346023027519588,0,0,0,-3.5,0,189.356790818677,9.46783954093384,222.379736172004,0,0,0,26.67,12.78,2.99871840261605,0
"406",2010-06-01,8.382,0.311420724767629,0.311420724767629,0,0,0,4.882,0,198.652817866787,9.93264089333933,227.261736172004,0,4.632,0,31.11,18.33,3.5,0
"407",2010-06-02,0.254,0.280278652290866,0.280278652290866,0,0,0,-3.246,0,183.518617866787,9.17593089333933,224.456039569985,0,0,0,25,10,2.80569660201914,0
"408",2010-06-03,1.524,0.252250787061779,0.252250787061779,0,0,0,-1.976,0,192.216277333046,9.61081386665229,222.765062367372,0,0,0,28.33,13.33,1.69097720261338,0
"409",2010-06-04,0.508,0.227025708355602,0.227025708355602,0,0,0,-2.78850233200141,0,197.458306661147,9.87291533305737,220.400431130572,0,0,0,24.44,15,2.36463123679965,0
"410",2010-06-05,6.604,0.204323137520041,0.204323137520041,0,0,0,3.6111791497579,0,204.788663495226,10.2394331747613,224.01161028033,0,3.3611791497579,0,25.56,17.22,2.9928208502421,0
"411",2010-06-06,18.542,0.273578203252513,0.183890823768037,0.0896873794844762,0,0.11004586439813,15.042,4.80256682523869,193.594008130977,9.67970040654884,238.943564415932,0.0896873794844762,14.792,0,27.22,15,3.5,1
"412",2010-06-07,3.556,0.182668896237342,0.165501741391233,0,0.0171671548461083,0,0.056,0,147.304950310611,7.36524751553055,238.999564415932,0.0171671548461083,0,0,23.89,6.11,3.5,1
"413",2010-06-08,0,0.151702713862063,0.14895156725211,0,0.00275114660995326,0,-3.5,0,147.131350310611,7.35656751553055,235.819613637656,0.00275114660995326,0,0,18.89,5,3.1799507782763,1
"414",2010-06-09,0,0.134056410526899,0.134056410526899,0,0,0,-3.5,0,156.989197723267,7.84945988616337,232.681972923739,0,0,0,18.89,6.67,3.1376407139171,0
"415",2010-06-10,12.7,0.165289465982328,0.120650769474209,0.0446386965081187,0,0.0547714067584279,10.8092966431716,2.95983675700823,166.715883936411,8.33579419682053,243.436498160152,0.0446386965081187,10.5592966431716,0,17.22,10.56,1.8907033568284,1
"416",2010-06-11,0.0254,0.117130031981103,0.108585692526788,0,0.00854433945431475,0,-3.4746,0,133.37685570353,6.66884278517648,240.220862675975,0.00854433945431475,0,0,21.11,7.78,3.21563548417634,1
"417",2010-06-12,0.254,0.0990964084430702,0.0977271232741095,0,0.0013692851689607,0,-3.246,0,143.345325704476,7.16726628522382,237.255177077085,0.0013692851689607,0,0,24.44,11.11,2.96568559889017,1
"418",2010-06-13,5.842,0.0879544109466985,0.0879544109466985,0,0,0,2.342,0,152.538951061036,7.62694755305179,239.597177077085,0,2.092,0,28.89,17.78,3.5,0
"419",2010-06-14,5.08,0.0791589698520287,0.0791589698520287,0,0,0,4.42890230909054,0,145.278751061036,7.26393755305179,244.026079386176,0,4.17890230909054,0,20.56,17.22,0.651097690909457,0
"420",2010-06-15,0,0.0712430728668258,0.0712430728668258,0,0,0,-3.5,0,131.549153902855,6.57745769514276,240.779249531234,0,0,0,23.33,10,3.24682985494201,0
"421",2010-06-16,0,0.0641187655801432,0.0641187655801432,0,0,0,-3.5,0,141.614326453175,7.08071632265877,237.575619583996,0,0,0,24.44,11.67,3.20362994723764,0
"422",2010-06-17,6.604,0.0577068890221289,0.0577068890221289,0,0,0,3.104,0,151.545579289612,7.5772789644806,240.679619583996,0,2.854,0,23.33,13.89,3.5,0
"423",2010-06-18,0.508,0.051936200119916,0.051936200119916,0,0,0,-2.992,0,141.923179289612,7.0961589644806,237.939450027789,0,0,0,19.44,8.33,2.74016955620707,0
"424",2010-06-19,0,0.0467425801079244,0.0467425801079244,0,0,0,-3.5,0,150.417704913854,7.52088524569269,234.773604344565,0,0,0,27.22,11.67,3.16584568322362,0
"425",2010-06-20,0,0.042068322097132,0.042068322097132,0,0,0,-3.5,0,160.231826531847,8.01159132659235,231.649881053777,0,0,0,28.89,19.44,3.123723290788,0
"426",2010-06-21,0,0.0378614898874188,0.0378614898874188,0,0,0,-3.5,0,169.91536873329,8.49576843666449,228.567719706142,0,0,0,27.22,14.44,3.08216134763578,0
"427",2010-06-22,0,0.0340753408986769,0.0340753408986769,0,0,0,-3.5,0,179.470068910961,8.97350344554804,225.526567309297,0,0,0,25.56,12.22,3.04115239684485,0
"428",2010-06-23,1.778,0.0306678068088092,0.0306678068088092,0,0,0,0.0646147760380955,0,188.89764134118,9.44488206705899,225.591182085335,0,0,0,23.33,17.78,1.7133852239619,0
"429",2010-06-24,0.254,0.0276010261279283,0.0276010261279283,0,0,0,-3.246,0,188.697335535462,9.43486677677308,222.806109579582,0,0,0,30,21.11,2.78507250575285,0
"430",2010-06-25,0,0.0248409235151355,0.0248409235151355,0,0,0,-3.5,0,197.331060303295,9.86655301516478,219.841616889841,0,0,0,27.78,14.44,2.96449268974098,0
"431",2010-06-26,0,0.0223568311636219,0.0223568311636219,0,0,0,-3.5,0,206.520987641493,10.3260493820746,216.916567539083,0,0,0,26.67,11.67,2.92504935075844,0
"432",2010-06-27,0,0.0201211480472597,0.0201211480472597,0,0,0,-2.21797648993435,0,215.588640628844,10.7794320314422,215.083120545446,0,0,0,23.33,16.67,1.83344699363651,0
"433",2010-06-28,14.224,0.0181090332425338,0.0181090332425338,0,0,0,10.724,0,221.272326309117,11.0636163154558,225.807120545446,0,10.474,0,30,20,3.5,0
"434",2010-06-29,5.842,0.0162981299182804,0.0162981299182804,0,0,0,2.71878844516295,0,188.027926309117,9.40139631545584,228.525908990609,0,2.46878844516295,0,25.56,17.22,3.12321155483705,0
"435",2010-06-30,0,0.0146683169264523,0.0146683169264523,0,0,0,-3.5,0,179.599682129112,8.97998410645559,225.485312896106,0,0,0,22.22,5.56,3.04059609450294,0
"436",2010-07-01,0,0.0132014852338071,0.0132014852338071,0,0,0,-3.01860917948677,0,189.025530022071,9.45127650110354,222.895433096077,0,0,0,20.56,11.67,2.58987980002961,0
"437",2010-07-02,0,0.0118813367104264,0.0118813367104264,0,0,0,-3.5,0,197.054157402163,9.85270787010813,219.929751933936,0,0,0,20.56,6.11,2.96568116214045,0
"438",2010-07-03,0,0.0106932030393838,0.0106932030393838,0,0,0,-3.5,0,206.247769004798,10.3123884502399,217.00352992371,0,0,0,23.33,8.89,2.92622201022645,0
"439",2010-07-04,0,0.00962388273544538,0.00962388273544538,0,0,0,-3.5,0,215.3190572365,10.765952861825,214.116242051215,0,0,0,30.56,13.33,2.88728787249457,0
"440",2010-07-05,0,0.00866149446190084,0.00866149446190084,0,0,0,-3.5,0,224.269649641233,11.2134824820617,211.267370287719,0,0,0,31.67,15,2.84887176349586,0
"441",2010-07-06,0,0.00779534501571076,0.00779534501571076,0,0,0,-3.5,0,233.10115210807,11.6550576054035,208.456403496995,0,0,0,34.44,18.89,2.81096679072457,0
"442",2010-07-07,0,0.00701581051413968,0.00701581051413968,0,0,0,-3.5,0,241.815149159316,12.0907574579658,205.682837343613,0,0,0,33.89,17.78,2.77356615338149,0
"443",2010-07-08,0,0.00631422946272572,0.00631422946272572,0,0,0,-3.5,0,250.413204234799,12.52066021174,202.946174202459,0,0,0,32.78,17.78,2.73666314115383,0
"444",2010-07-09,0,0.00568280651645314,0.00568280651645314,0,0,0,-3.5,0,258.896859972376,12.9448429986188,200.245923069448,0,0,0,33.89,21.67,2.70025113301122,0
"445",2010-07-10,35.814,1.10391509563874,0.00511452586480783,1.09880056977393,0,1.34822155800482,32.314,19.3691570013812,267.267638484711,13.3633819242355,231.211701511443,1.09880056977393,32.064,0,31.11,20,3.5,1
"446",2010-07-11,0,0.214925636327079,0.00460307327832705,0,0.210322563048752,0,-3.5,0,171.273725314526,8.56368626572628,228.135370255507,0.210322563048752,0,0,26.67,12.78,3.07633125593634,1
"447",2010-07-12,0,0.0378483049006148,0.00414276595049434,0,0.0337055389501205,0,-3.5,0,180.810352207928,9.04051761039642,225.09997037949,0.0337055389501205,0,0,27.78,15,3.03539987601748,1
"448",2010-07-13,2.54,0.00372848935544491,0.00372848935544491,0,0,0,-0.96,0,190.220091823583,9.51100459117913,224.274484364738,0,0,0,29.44,18.89,0.825486014751353,0
"449",2010-07-14,0.0254,0.00335564041990042,0.00335564041990042,0,0,0,-2.73870568860367,0,192.779098469312,9.63895492346559,221.936121681694,0,0,0,27.22,19.44,2.3383626830442,0
"450",2010-07-15,0,0.00302007637791037,0.00302007637791037,0,0,0,-3.5,0,200.028022786749,10.0014011393374,218.98320440507,0,0,0,26.11,15.56,2.95291727662363,0
"451",2010-07-16,0,0.00271806874011934,0.00271806874011934,0,0,0,-3.5,0,209.182066344282,10.4591033172141,216.069576453576,0,0,0,30,17.78,2.9136279514948,0
"452",2010-07-17,0,0.0024462618661074,0.0024462618661074,0,0,0,-3.5,0,218.214312993916,10.9107156496958,213.194715072617,0,0,0,29.44,16.11,2.87486138095897,0
"453",2010-07-18,0,0.00220163567949666,0.00220163567949666,0,0,0,-3.5,0,227.126383274889,11.3563191637444,210.358104462985,0,0,0,32.78,19.44,2.83661060963159,0
"454",2010-07-19,0,0.001981472111547,0.001981472111547,0,0,0,-3.40590290640189,0,235.919876164747,11.7959938082373,207.633993582944,0,0,0,28.33,19.44,2.72411088004092,0
"455",2010-07-20,0.508,0.0017833249003923,0.0017833249003923,0,0,0,-2.992,0,244.364619892874,12.2182309946437,205.270052884379,0,0,0,29.44,15.56,2.3639406985647,0
"456",2010-07-21,0.254,0.00160499241035307,0.00160499241035307,0,0,0,-3.246,0,251.692836058424,12.5846418029212,202.735858173141,0,0,0,27.22,16.67,2.53419471123859,0
"457",2010-07-22,8.636,0.00144449316931776,0.00144449316931776,0,0,0,5.136,0,259.548839663264,12.9774419831632,207.871858173141,0,4.886,0,27.78,13.33,3.5,0
"458",2010-07-23,4.064,0.00130004385238599,0.00130004385238599,0,0,0,0.564,0,243.627239663264,12.1813619831632,208.435858173141,0,0.314,0,26.67,17.22,3.5,0
"459",2010-07-24,16.002,0.00151351087643886,0.00117003946714739,0.000343471409291472,0,0.000421437312014076,12.502,0.320638016836806,241.878839663264,12.0939419831632,220.937436735829,0.000343471409291472,12.252,0,27.78,17.78,3.5,1
"460",2010-07-25,10.414,0.00111877974110684,0.00105303552043265,0,6.57442206741958e-05,0,6.914,0,203.123946118931,10.1561973059466,227.851436735829,6.57442206741958e-05,6.664,0,31.67,20.56,3.5,1
"461",2010-07-26,2.794,0.000958267901189735,0.000947731968389383,0,1.05359328003519e-05,0,-0.706,0,181.690546118931,9.08452730594656,227.236641504712,1.05359328003519e-05,0,0,24.44,12.22,0.61479523111699,1
"462",2010-07-27,0,0.000852958771550445,0.000852958771550445,0,0,0,-3.5,0,183.596411335394,9.17982056676969,224.213199446264,0,0,0,26.11,12.22,3.02344205844767,0
"463",2010-07-28,0,0.0007676628943954,0.0007676628943954,0,0,0,-3.5,0,192.969081716582,9.64845408582908,221.229985063337,0,0,0,28.33,14.44,2.9832143829273,0
"464",2010-07-29,0.762,0.00069089660495586,0.00069089660495586,0,0,0,-2.738,0,202.217046303656,10.1108523151828,218.923956617564,0,0,0,29.44,20,2.30602844577322,0
"465",2010-07-30,0,0.000621806944460274,0.000621806944460274,0,0,0,-3.5,0,209.365734485553,10.4682867242777,216.011116973146,0,0,0,24.44,10.56,2.91283964441795,0
"466",2010-07-31,0,0.000559626250014247,0.000559626250014247,0,0,0,-3.5,0,218.395537383249,10.9197768691624,213.137033410635,0,0,0,23.33,8.89,2.87408356251087,0
"467",2010-08-01,0,0.000503663625012822,0.000503663625012822,0,0,0,-3.5,0,227.305196427032,11.3652598213516,210.301190270376,0,0,0,26.11,12.22,2.83584314025833,0
"468",2010-08-02,1.778,0.00045329726251154,0.00045329726251154,0,0,0,-1.29533388273699,0,236.096310161833,11.8048155080917,209.261250865546,0,0,0,26.67,18.33,1.03993940483046,0
"469",2010-08-03,0,0.000407967536260386,0.000407967536260386,0,0,0,-3.06508019117805,0,239.320122316808,11.9660061158404,206.820932010658,0,0,0,27.22,18.89,2.44031885488809,0
"470",2010-08-04,3.302,0.000367170782634347,0.000367170782634347,0,0,0,-0.198,0,246.885110766961,12.344255538348,206.664272870495,0,0,0,30,19.44,0.156659140162818,0
"471",2010-08-05,2.794,0.000330453704370913,0.000330453704370913,0,0,0,-0.706,0,247.370754101466,12.3685377050733,206.106645447894,0,0,0,31.11,21.11,0.557627422601464,0
"472",2010-08-06,9.398,0.000297408333933821,0.000297408333933821,0,0,0,5.898,0,249.09939911153,12.4549699555765,212.004645447894,0,5.648,0,29.44,17.22,3.5,0
"473",2010-08-07,0,0.000267667500540439,0.000267667500540439,0,0,0,-3.5,0,230.81559911153,11.5407799555765,209.183869021218,0,0,0,23.33,10.56,2.8207764266757,0
"474",2010-08-08,0,0.000240900750486395,0.000240900750486395,0,0,0,-3.5,0,239.560006034225,11.9780003017112,206.400623751619,0,0,0,24.44,11.67,2.78324526959903,0
"475",2010-08-09,0,0.000216810675437756,0.000216810675437756,0,0,0,-3.5,0,248.188066369982,12.4094033184991,203.654410277382,0,0,0,29.44,17.22,2.74621347423645,0
"476",2010-08-10,3.556,0.00019512960789398,0.00019512960789398,0,0,0,0.056,0,256.701328140115,12.8350664070057,203.710410277382,0,0,0,30,19.44,3.5,0
"477",2010-08-11,0,0.000175616647104582,0.000175616647104582,0,0,0,-3.5,0,256.527728140115,12.8263864070057,200.999990786503,0,0,0,29.44,17.22,2.71041949087906,0
"478",2010-08-12,0,0.000158054982394124,0.000158054982394124,0,0,0,-3.5,0,264.93002856184,13.246501428092,198.325634125239,0,0,0,29.44,17.78,2.67435666126454,0
"479",2010-08-13,0.762,0.000142249484154712,0.000142249484154712,0,0,0,-2.39303347546159,0,273.22053421176,13.661026710588,196.517623164179,0,0,0,22.22,12.22,1.80801096105949,0
"480",2010-08-14,0,0.00012802453573924,0.00012802453573924,0,0,0,-3.5,0,278.825368191044,13.9412684095522,193.902905558927,0,0,0,26.67,16.11,2.61471760525219,0
"481",2010-08-15,0.254,0.000115222082165316,0.000115222082165316,0,0,0,-2.1640207274918,0,286.930992767326,14.3465496383663,192.303681901224,0,0,0,26.11,18.89,1.599223657703,0
"482",2010-08-16,0.762,0.000103699873948785,0.000103699873948785,0,0,0,-0.103032779632698,0,291.888586106205,14.5944293053103,192.227869895628,0,0,0,23.33,19.44,0.0758120055965766,0
"483",2010-08-17,0.508,9.33298865539063e-05,9.33298865539063e-05,0,0,0,-2.992,0,292.123603323555,14.6061801661777,190.039329969177,0,0,0,29.44,12.22,2.18853992645066,0
"484",2010-08-18,0,8.39968978985157e-05,8.39968978985157e-05,0,0,0,-3.5,0,298.908077095552,14.9454038547776,187.510807723894,0,0,0,26.67,15,2.52852224528283,0
"485",2010-08-19,0,7.55972081086641e-05,7.55972081086641e-05,0,0,0,-3.5,0,306.746496055929,15.3373248027964,185.015928118511,0,0,0,27.78,16.11,2.49487960538336,0
"486",2010-08-20,0.508,6.80374872977977e-05,6.80374872977977e-05,0,0,0,-2.992,0,314.480622832617,15.7240311416308,182.909497110684,0,0,0,28.89,16.11,2.10643100782701,0
"487",2010-08-21,0,6.12337385680179e-05,6.12337385680179e-05,0,0,0,-3.40801562478853,0,321.010558956881,16.050527947844,180.539382487155,0,0,0,24.44,10.56,2.3701146235289,0
"488",2010-08-22,22.606,0.0411626128807066,5.51103647112161e-05,0.0411075025159953,0,0.0504386533938593,20.0996727625979,4.04914481475386,328.35791428982,16.417895714491,200.588616596359,0.0411075025159953,19.8496727625979,0,25.56,17.22,2.5063272374021,1
"489",2010-08-23,50.038,2.48515598568507,4.95993282400945e-05,2.47723795642739,0.00786842992944205,3.03955577475754,49.5663302188355,33.1484345043445,266.205288551288,13.3102644275644,247.115391040437,2.48510638635683,49.3163302188355,0,18.89,15.56,0.471669781164495,2
"490",2010-08-24,10.668,0.475476306592438,4.46393954160851e-05,0,0.475431667197022,0,8.6174723355001,0,121.972287774646,6.09861438873231,255.732863375937,0.475431667197022,8.3674723355001,0,21.67,13.89,2.0505276644999,1
"491",2010-08-25,0.254,0.0760290698248129,4.01754558744766e-05,0,0.0759888943689384,0,-1.5958063879132,0,95.2581235345958,4.76290617672979,254.175815923683,0.0759888943689384,0,0,21.11,13.89,1.55704745225366,1
"492",2010-08-26,0.254,3.61579102870289e-05,3.61579102870289e-05,0,0,0,-1.66617603385311,0,100.084970636582,5.00424853182911,252.56022353244,0,0,0,21.67,14.44,1.61559239124306,0
"493",2010-08-27,0,3.2542119258326e-05,3.2542119258326e-05,0,0,0,-2.88417502138233,0,105.093307049436,5.25466535247178,249.787844960923,0,0,0,20.56,7.78,2.77237857151688,0
"494",2010-08-28,0,2.92879073324934e-05,2.92879073324934e-05,0,0,0,-2.95303716107814,0,113.687680621138,5.6843840310569,246.980801980527,0,0,0,21.67,8.33,2.80704298039632,0
"495",2010-08-29,0,2.63591165992441e-05,2.63591165992441e-05,0,0,0,-3.35929597004026,0,122.389513860367,6.11947569301833,243.825918076439,0,0,0,27.22,10.56,3.15488390408752,0
"496",2010-08-30,0,2.37232049393197e-05,2.37232049393197e-05,0,0,0,-3.44105130684097,0,132.169653963038,6.60848269815189,240.636032244686,0,0,0,28.89,11.67,3.18988583175294,0
"497",2010-08-31,0,2.13508844453877e-05,2.13508844453877e-05,0,0,0,-3.5,0,142.058300041472,7.1029150020736,237.434307840344,0,0,0,30.56,13.33,3.2017244043429,0
"498",2010-09-01,0,1.92157960008489e-05,1.92157960008489e-05,0,0,0,-3.5,0,151.983645694935,7.59918228474675,234.275183204064,0,0,0,31.67,16.11,3.15912463627932,0
"499",2010-09-02,0,1.7294216400764e-05,1.7294216400764e-05,0,0,0,-3.5,0,161.776932067401,8.08884660337005,231.158091534959,0,0,0,31.67,15.56,3.11709166910484,0
"500",2010-09-03,0,1.55647947606876e-05,1.55647947606876e-05,0,0,0,-3.5,0,171.439916241626,8.5719958120813,228.082473573572,0,0,0,32.22,17.78,3.07561796138763,0
"501",2010-09-04,0,1.40083152846189e-05,1.40083152846189e-05,0,0,0,-3.36404215771199,0,180.974331921928,9.04871659609638,225.164903301902,0,0,0,30.56,12.78,2.91757027166947,0
"502",2010-09-05,0.254,1.2607483756157e-05,1.2607483756157e-05,0,0,0,-1.84708527224307,0,190.018799764103,9.50093998820515,223.578863212492,0,0,0,20,11.11,1.58604008941032,0
"503",2010-09-06,0,1.13467353805413e-05,1.13467353805413e-05,0,0,0,-2.26033787274943,0,194.935524041275,9.74677620206374,221.653167564004,0,0,0,18.89,8.33,1.92569564848804,0
"504",2010-09-07,0,1.02120618424872e-05,1.02120618424872e-05,0,0,0,-2.69123972075972,0,200.905180551588,10.0452590275794,219.38198343762,0,0,0,24.44,12.78,2.27118412638347,0
"505",2010-09-08,3.556,9.19085565823845e-06,9.19085565823845e-06,0,0,0,0.311236471743602,0,207.945851343377,10.3972925671688,219.693219909364,0,0.0612364717436025,0,30.56,15,3.2447635282564,0
"506",2010-09-09,0.254,8.2717700924146e-06,8.2717700924146e-06,0,0,0,-0.732467548277612,0,206.981018280971,10.3490509140486,219.078245456544,0,0,0,18.33,12.78,0.614974452819659,0
"507",2010-09-10,2.54,7.44459308317314e-06,7.44459308317314e-06,0,0,0,2.50300351915707,0,208.887439084712,10.4443719542356,221.581248975701,0,2.25300351915707,0,13.89,12.22,0.0369964808429265,0
"508",2010-09-11,0.762,6.70013377485583e-06,6.70013377485583e-06,0,0,0,-1.36820737428898,0,201.128128175325,10.0564064087663,220.424047436666,0,0,0,18.33,6.11,1.15720153903553,0
"509",2010-09-12,0.508,6.03012039737025e-06,6.03012039737025e-06,0,0,0,-1.94864573431422,0,204.715452946336,10.2357726473168,218.786348435765,0,0,0,22.22,7.78,1.63769900090123,0
"510",2010-09-13,1.27,5.42710835763322e-06,5.42710835763322e-06,0,0,0,0.356932277671515,0,209.792319849129,10.4896159924565,219.143280713436,0,0.106932277671515,0,16.67,11.11,0.913067722328485,0
"511",2010-09-14,7.874,4.8843975218699e-06,4.8843975218699e-06,0,0,0,5.43664283845509,0,208.685829788348,10.4342914894174,224.579923551891,0,5.18664283845509,0,22.78,8.33,2.43735716154491,0
"512",2010-09-15,0,4.39595776968291e-06,4.39595776968291e-06,0,0,0,-1.78336446905036,0,191.832236989137,9.59161184945684,223.05239108648,0,0,0,18.33,8.89,1.52753246541112,0
"513",2010-09-16,0,3.95636199271462e-06,3.95636199271462e-06,0,0,0,-1.85203884653875,0,196.567587631911,9.82837938159557,221.477032658192,0,0,0,16.11,5,1.57535842828781,0
"514",2010-09-17,13.716,0.0242518279207605,3.56072579344316e-06,0.0242482671949671,0,0.0297524750858492,12.2616421796675,2.43326279807194,201.451198759604,10.0725599379802,233.708922362774,0.0242482671949671,12.0116421796675,0,17.22,9.44,1.45435782033249,1
"515",2010-09-18,0,0.00464459076660657,3.20465321409884e-06,0,0.00464138611339247,0,-0.863060102585446,0,163.5323406754,8.17661703377002,232.93826754943,0.00464138611339247,0,0,13.89,8.33,0.7706548133437,1
"516",2010-09-19,0,0.000746696065038919,2.88418789268896e-06,0,0.00074381187714623,0,-2.16559532034993,0,165.921370596766,8.29606852983829,231.015705738476,0.00074381187714623,0,0,21.67,10,1.92256181095449,1
"517",2010-09-20,0.0254,2.59576910342006e-06,2.59576910342006e-06,0,0,0,-1.83042790902875,0,171.881312210725,8.59406561053624,229.403076685807,0,0,0,16.67,4.44,1.61262905266938,0
"518",2010-09-21,0,2.33619219307806e-06,2.33619219307806e-06,0,0,0,-1.83914043180091,0,176.880462274,8.84402311369999,227.79410929432,0,0,0,17.22,1.67,1.60896739148629,0
"519",2010-09-22,0,2.10257297377025e-06,2.10257297377025e-06,0,0,0,-2.17162018983564,0,181.868261187607,9.09341305938037,225.90879601771,0,0,0,22.78,7.78,1.88531327661058,0
"520",2010-09-23,0.508,1.89231567639323e-06,1.89231567639323e-06,0,0,0,-1.73391136605674,0,187.7127323451,9.38563661725501,224.414693164338,0,0,0,24.44,9.44,1.49410285337135,0
"521",2010-09-24,0,1.7030841087539e-06,1.7030841087539e-06,0,0,0,-2.18027082910187,0,192.344451190551,9.61722255952757,222.549981362393,0,0,0,23.89,10,1.86471180194525,0
"522",2010-09-25,0,1.53277569787851e-06,1.53277569787851e-06,0,0,0,-2.63101867523172,0,198.125057776582,9.90625288882908,220.320378714499,0,0,0,31.67,16.67,2.22960264789385,0
"523",2010-09-26,0,1.37949812809066e-06,1.37949812809066e-06,0,0,0,-1.92296119605945,0,205.036825985052,10.2518412992526,218.704946539928,0,0,0,21.67,9.44,1.61543217457155,0
"524",2010-09-27,0,1.2415483152816e-06,1.2415483152816e-06,0,0,0,-1.36034467160096,0,210.044665726224,10.5022332863112,217.569313122295,0,0,0,16.67,7.78,1.13563341763261,0
"525",2010-09-28,13.462,0.00760031628270081,1.11739348375344e-06,0.00759919888921705,0,0.00932417041621725,11.9063645542051,1.40413126789388,213.565129320885,10.6782564660443,229.466353506084,0.00759919888921705,11.6563645542051,0,20.56,11.11,1.5556354457949,1
"526",2010-09-29,8.382,0.00145557623906527,1.00565413537809e-06,0,0.00145457058492989,0,6.35362240938002,0,176.68430413114,8.83421520655699,235.819975915464,0.00145457058492989,6.10362240938002,0,25,11.11,2.02837759061999,1
"527",2010-09-30,4.826,0.000234009349127271,9.05088721840283e-07,0,0.000233104260405431,0,3.72736367251898,0,156.988074662062,7.84940373310309,239.547339587983,0.000233104260405431,3.47736367251898,0,18.89,11.67,1.09863632748102,1
"528",2010-10-01,96.012,29.7273091299095,4.22631621676319,25.5009929131463,0,31.2895618566212,95.3053762904717,87.4559725573686,145.433247277253,7.27166236386265,261.3,25.5009929131463,95.0553762904717,73.5527158784546,17.78,12.78,0.706623709528317,6
"529",2010-10-02,0,8.68485624471978,3.80368459508687,0,4.88117164963291,0,-1.04477140645226,0,78,3.9,260.257314498533,4.88117164963291,0,0,16.11,8.33,1.04268550146721,4
"530",2010-10-03,0,4.20555518199371,3.42331613557818,0,0.782239046415531,0,-1.32578887854422,0,81.2323250545483,4.06161625272741,258.940160343908,0.782239046415531,0,0,15.56,0.56,1.31715415462452,2
"531",2010-10-04,0.0254,3.08098452202036,3.08098452202036,0,0,0,-1.19916060769893,0,85.3155029338843,4.26577514669421,257.754552119734,0,0,0,15,3.33,1.18560822417383,0
"532",2010-10-05,10.414,3.75452281904827,3.41808882633208,0.336433992716188,0,0.412802445050537,10.4102778904537,6.14450274375945,88.9908884288232,4.44954442144116,261.3,0.336433992716188,10.1602778904537,6.86483001018809,8.89,7.22,0.00372210954633965,1
"533",2010-10-06,5.334,3.6737317663343,3.60313451425995,0.0062000706464672,0.0643971814278838,0.00760744864597203,5.2761531542567,0.826608732815536,78,3.9,261.3,0.070597252074351,5.0261531542567,5.27615315425669,10.56,8.33,0.0578468457433026,1
"534",2010-10-07,16.002,5.80382725915116,4.62184533765874,1.17047509837739,0.0115068231150351,1.43616576488023,15.2264085131281,11.3264085131281,78,3.9,261.3,1.18198192149242,14.9764085131281,15.2264085131281,16.67,10,0.775591486871911,2
"535",2010-10-08,0.0254,4.38389284943033,4.15966080389286,0,0.224232045537465,0,-1.17886752533628,0,78,3.9,260.123787738833,0.224232045537465,0,0,17.78,3.89,1.17621226116707,1
"536",2010-10-09,0,3.77959886762558,3.74369472350358,0,0.0359041441220057,0,-1.28864228536459,0,81.6462580096179,4.08231290048089,258.844104204817,0.0359041441220057,0,0,21.67,5,1.27968353401638,1
"537",2010-10-10,0,3.36932525115322,3.36932525115322,0,0,0,-0.969060530672068,0,85.6132769650686,4.28066384825343,257.885929488515,0,0,0,15,-1.67,0.958174716301651,0
"538",2010-10-11,0,3.0323927260379,3.0323927260379,0,0,0,-1.05771868037709,0,88.5836185856037,4.42918092928019,256.844140611582,0,0,0,20,0,1.04178887693295,0
"539",2010-10-12,2.794,2.72915345343411,2.72915345343411,0,0,0,1.76053493494846,0,91.8131641040959,4.5906582052048,258.60467554653,0,1.51053493494846,0,17.78,4.44,1.03346506505154,0
"540",2010-10-13,0,2.4562381080907,2.4562381080907,0,0,0,-0.820207454486738,0,86.3555058057557,4.31777529028779,257.794201263188,0,0,0,13.33,-1.67,0.810474283342623,0
"541",2010-10-14,0,2.21061429728163,2.21061429728163,0,0,0,-0.881842605174883,0,88.8679760841179,4.44339880420589,256.925656545359,0,0,0,17.22,0,0.868544717828746,0
